"UMAP1","UMAP2"
3.33163400488565,-0.579078322385509
-6.58596328896811,4.49772224750642
-8.29266695184043,-5.15348281535979
9.47098394232461,-1.4493868556964
-5.35595373315146,5.33674869861726
-0.221142927830722,3.29675779667024
0.0367421110219699,-6.50161542568083
-5.8708401123934,6.19482813205842
-6.21754078072837,-4.2031151262271
-7.29686121148398,-2.7162143198001
-4.56275800866416,-1.41129960689421
-6.63520673913291,4.95484600391511
-4.04183010262778,0.382412711049359
6.03446002798745,-7.9734677282321
-9.81541971368125,3.49941001262788
-8.35978941125205,6.74838886585359
-3.71495823067954,4.81329450931672
1.81868489580819,-1.01250912818785
-13.4056106011324,-0.0487139132964204
-13.5516057412081,-0.072355320786197
-5.94994119805625,3.0688141378415
-7.22075227898886,3.29154668178682
2.57064672308633,-8.51757421169158
0.879239735478852,-5.49692573222991
-7.03277258080771,3.50178990688447
-7.26683000726035,-1.97156860504027
-4.62231020135215,-1.59144892368193
-13.3703332344942,-0.179866572951038
0.0298602183408481,-5.57207383785124
2.18532570200631,-2.32645203742858
-7.01299528283408,-2.5348268953311
-6.40969375771811,3.10753426876191
11.4554848273344,0.267543176080029
-5.95096067590049,2.74406204548005
11.504242380435,0.432502904797833
5.82411571341226,-4.99746169719573
-4.68801502389243,-1.60014094982024
-6.7794151703768,-4.61106195125457
0.305877645785306,-5.23458947811003
-5.89882234734824,-3.90944208774443
1.64300133782098,-7.90312089595671
0.358496655995343,-5.56831731471892
-3.802756826108,4.76499996509675
2.94837947683999,-6.10122909221526
-4.27189878625205,-2.14988865527983
11.8452210028715,6.3658295663846
-6.410742322629,-2.30563285026427
10.1560396750517,-2.93851890239592
-5.91101173562339,1.29884789314393
11.489063700015,1.77170739498262
3.95689221220681,10.337221244241
-6.76551012200644,-5.09672441158171
12.1956991751737,1.64550886478547
-1.43572549027732,-0.455940565203388
-5.65962366265586,-6.08365144405242
0.0477115710324985,-5.87887038860198
2.76523240404794,-5.83195819530364
13.138124903018,2.07415614452485
-3.08682564896872,-0.0755441692816804
-4.48480562371543,7.67019853916292
1.85709830122659,-2.30940904292937
-4.66561178368857,-3.22487272891875
-4.84411911172202,8.9851857217801
12.9923042853422,-0.911507031058032
-5.08781723183921,2.70420346584443
-7.33180097741416,3.37350616779451
-6.4654503266268,4.13869581546907
-2.85156253976157,2.62345681514863
-7.50392488641074,3.65819511737947
5.016832311923,-7.35853328380461
-3.25059322518637,-2.37217368755217
0.29173227148721,1.70190582599763
-5.7219429413729,-6.17069377574797
-2.25215081376364,0.555666962529462
-7.72500185174277,-5.170814415549
13.4413170416898,1.2300849946988
-5.70179371041587,5.36558828678254
4.99711318808267,-7.90070714626189
-0.920991698925998,13.6772948297513
5.10921092825601,-8.09880866680022
-3.88333992165854,2.08259377803926
2.42953284578988,-2.07186927471038
-2.53470162553122,-1.24858333740111
-4.32909397286704,5.79750356998567
2.16927202540109,-2.38330187473174
-5.33107141656211,3.16685042705659
-2.93459061784079,3.88376627292756
13.0283636649198,2.44381246891145
-3.06048731011679,-0.41973789233442
8.75205798941324,0.115872064496319
-4.30728916329673,-2.16148521575804
-6.51796487969687,-5.5329650846469
12.8961758215971,6.53250656452302
11.7089695532865,1.56082580413942
2.6813134749479,-0.591981565688808
11.7460465033598,0.299959877396863
-6.67752937478354,-2.25275447044249
0.231641193205808,-5.40913571987029
0.781738833809589,-6.23491372737761
2.93985625105569,-5.89782371196624
6.57376666861245,-4.80771054897185
-3.53149513406089,4.4817153009427
-7.1032038132601,3.22724638309602
3.27558799582193,-8.6162547079074
2.41055591898629,-2.32685484561797
-5.11795858544638,8.08646402683381
-7.31105093163779,2.72152338352327
-8.41867021722129,7.12096796360139
2.41050668554971,-3.98397197399016
-7.67246393365195,-2.53112139377471
-3.80089191598227,-0.965418538187702
-6.77535919350913,4.46871290531282
-8.80371336144736,6.94099769916658
7.64897962408731,-6.04834737453337
0.216528197104428,-5.31326570186492
1.0847345490999,-3.95680107746001
-5.15415767831137,3.6636467966092
-6.49892000359824,-2.41179837856169
2.55987997847268,-5.95752467784758
-6.75565532845786,-2.67185129794951
-13.3345904747896,-0.118093302582462
6.17176147299478,1.28993532981996
-5.75902418298056,6.17569456424836
8.15271230536172,-6.05535688075896
2.2351876099653,-6.08759584102507
11.2711700995512,0.524673620129864
-2.35345725220969,0.418365517522137
-4.52659944695761,8.77129659977082
2.62539037066171,-8.49640168819304
3.09149213629434,-3.38208927783843
-7.69446233910849,-5.74315156612273
-4.1989446083956,-1.22576322231169
-7.04453519982627,-1.00296135816451
11.163235147769,1.44748304214601
-6.95628408593466,4.18780575122957
-5.94771198434165,-4.09871997508879
-5.08729318780234,4.84849415149812
-6.11908773583701,3.05911956157808
-7.08107427758506,-4.11907591495391
2.31145139532754,-8.44327058467742
-6.23027280968955,3.82335958805207
1.30145697789857,-7.6700705495822
-1.91133431596091,0.50967077341203
-6.70175174874594,4.05699930515413
1.34159406023691,-6.9694098440158
10.8986696799345,2.57068500843171
1.93115647631357,-1.20899077329512
-7.66800741357138,-6.09187879238005
13.3002581198759,1.58876500454072
-5.2293777863436,4.12149534549836
-0.417618433659579,3.03481541004304
-1.55774382752707,2.72409639682893
5.92857404547403,1.4849700721753
7.76552816229532,-5.69213618907805
-0.127225915616061,1.12705467071656
13.0511822302885,2.21624384250764
-6.70230487984946,3.6320329698575
5.16371675329873,-3.66254582080718
13.2285074790067,2.196865895654
5.69015355902383,-7.36889495525237
-5.9851789872103,2.52822051372651
-6.38550666970542,-1.57180180225249
-6.22929767770102,6.12861214008455
-7.97419885796836,-6.01740922603484
12.995580156619,6.94278726902131
-6.30307869118979,3.59469948139314
-7.74377206963828,-6.18225469264861
-3.92452577752402,0.335574367905896
5.61866708594034,-3.83069433841582
11.3532137473173,2.41333446827058
-4.8208871285372,-3.07323779735442
-7.82315115136435,-2.54984965000029
-6.33297638100913,4.31247625675325
1.80056186514566,-2.13085415038939
-3.43685249490073,-1.18456556472655
-6.11872247857383,4.29771671619539
-1.38005546731284,12.788546660806
-5.86844448251059,4.2148867639554
3.17932864027688,-0.535201480721195
-8.32140115899375,-5.62930669460173
-8.61465887231162,-5.06989040050383
7.94321056204507,-6.84015311870452
-5.99451879662802,5.46732483234529
-7.46651510400107,5.45545587864045
6.55652900534341,-7.1355451551425
