# Authoritative membership for the 10 gene sets displayed in Figure 3B-D.
# Direct rows use org.Mm.eg.db 3.20.0, keytype='GO' (not GOALL),
# Entrez/GO source date 2024-Sep20. The cell-cycle row is the recovered
# 94-gene mouse-symbol Tirosh 2016 S+G2/M set used in the analysis.
# One row per unique set-member gene; this table is the frozen input to
# compute_figure3_tables.py and removes annotation-release ambiguity.
#
panel,gene_set,category,go_id,annotation,canonical_fraction,source_release,gene
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cln8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Clptm1l
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Col6a1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Comp
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cryaa
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Csnk2a1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Csnk2a2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Csrnp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Csrnp2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Csrnp3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ctnna1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ctnnbl1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ctsc
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ctsh
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cul1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cul7
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cycs
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cyct
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Cyfip2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dad1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dap
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dapk1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dapk2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dapk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dapl1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dbndd2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dcc
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ddb1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ddit3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ddit4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dedd2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dio3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dlc1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dmd
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dnaaf10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dnaja3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dnase1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dnase2a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dock1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dpf2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dram1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dram2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Dynll1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ebag9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ecscr
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Edar
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Egln3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elmo1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elmo2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elmo3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Elp6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Emc4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Emp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Emp2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Emp3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ep300
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Epb41l3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Epg5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Epo
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ercc3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Errfi1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Eva1a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fadd
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Faf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Faim
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fam32a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fam3b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fas
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fastk
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fastkd2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fate1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fbxo10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fem1b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fgf4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fgf8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fis1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Fkbp8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Foxo1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,G2e3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gadd45b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gadd45g
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gapdh
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gas1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gas2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gas6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gcm2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gdf6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ghitm
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gli3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpr65
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gpx4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gramd4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grk1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Grk5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gulp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gzmb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Gzmm
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hand2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hcar2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hells
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hif1a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hif3a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hint2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hip1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hipk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hnf1b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Hrk
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Htatip2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Id1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ifit2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ifng
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ift57
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ift80
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Igfbp3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Il19
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Il24
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ing4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Inpp5d
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Inppl1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Insl6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Irak3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Irf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Itch
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Itgb3bp
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Jade1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Jun
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kank2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kat5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnip3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnj11
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kcnj8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Khdc1a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kifap3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kitl
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Klf11
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Kremen1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Krt20
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lgals1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lgals7
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lhx3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lhx4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Lsp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ltbr
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mael
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Malt1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Map1s
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Map2k6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Map2k7
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Map3k9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mapk1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mapk14
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mapk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Marcks
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mcm2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mdm2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mecom
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mef2a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mef2c
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mef2d
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Melk
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mfn2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mfsd10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mfsd8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mien1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Minar2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mindy3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mir668
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mmp9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Moap1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mrpl41
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mtch1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mtfp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Muc2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mul1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mycs
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Myd88
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Mydgf
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Naip1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Naip2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Naip5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Naip6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Naip7
